ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_group,Metadata_gut,Neighbors_FirstClosestDistance_Expanded,Neighbors_SecondClosestDistance_Expanded
2,20,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,83.18566817,89.17157714
2,21,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,59.63623691,86.22729565
2,22,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,65.21915913,67.84944542
2,23,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,77.16111514,79.56225882
2,24,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,55.90571722,59.90689692
2,25,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,53.68882001,70.64035772
2,26,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,67.92467058,68.48351109
2,27,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,55.90571722,65.44700694
2,28,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,52.35216673,70.64035772
2,29,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,83.1714392,98.89344273
2,30,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,54.14616006,62.62863616
2,31,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,65.44700694,74.05411903
2,32,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,56.41040743,60.95270821
2,33,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,52.35216673,64.79420061
2,34,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,59.63623691,69.02997376
2,35,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,36.96490374,67.84118976
2,36,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,54.86002456,67.84944542
2,37,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,62.62863616,65.51214416
2,38,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,48.67534819,75.55474912
2,39,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,69.02997376,70.18712007
2,40,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,36.96490374,55.31360437
2,41,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,54.86002456,56.41040743
2,42,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,67.92467058,79.04857591
2,43,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,46.46430432,72.6418653
2,44,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,75.55474912,82.92100365
2,45,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,48.67534819,59.90750218
2,46,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,65.51214416,87.30538166
2,47,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,49.13678229,61.21976247
2,48,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,44.9533894,55.31360437
2,49,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,42.28928748,75.15755966
2,50,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,61.21976247,65.22741055
2,51,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,59.90750218,65.22741055
2,52,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,46.46430432,65.39668949
2,53,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,65.39668949,73.5635398
