ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_group,Metadata_gut,Neighbors_FirstClosestDistance_Expanded,Neighbors_SecondClosestDistance_Expanded
1,30,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,100.923397,104.2185675
1,31,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,82.70121464,87.51378719
1,32,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,80.92184176,89.08651918
1,33,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,57.68653308,75.62565341
1,34,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,60.09466252,75.11138041
1,35,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,69.00821371,85.61839353
1,36,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,71.62039839,75.86001479
1,37,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,80.95103884,106.8707605
1,38,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,82.70121464,106.7443257
1,39,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,57.68653308,64.53259726
1,40,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,40.21537784,64.53259726
1,41,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,85.61839353,112.8572531
1,42,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,87.84042773,112.4484417
1,43,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,81.05872301,103.2158046
1,44,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,60.09466252,71.62039839
1,45,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,83.03376182,99.33716801
1,46,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,51.22588619,95.48902857
1,47,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,40.21537784,59.54851647
1,48,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,51.22588619,87.84042773
1,49,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,51.84103578,80.95103884
1,50,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,99.91678848,103.2158046
1,51,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,72.36833769,79.05910798
1,52,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,81.05872301,86.77695833
1,53,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,59.54851647,76.53850023
1,54,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,106.7443257,157.1145681
1,55,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,51.84103578,86.77695833
1,56,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,83.03376182,93.7986234
1,57,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,86.18406784,99.91678848
1,58,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,61.57987225,81.87642418
1,59,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,72.36833769,76.53850023
1,60,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,92.18750793,94.11697181
1,61,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,62.33123679,93.7986234
1,62,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,61.57987225,68.83475603
1,63,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,68.83475603,81.87642418
1,64,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,86.18406784,99.52974614
1,65,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,54.60522614,62.33123679
1,66,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,80.72218663,90.24671329
1,67,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,96.08680373,107.1408888
1,68,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,54.60522614,99.52974614
1,69,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,78.46252578,82.12294921
1,70,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,86.66556628,94.75920046
1,71,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,56.71539638,68.10083804
1,72,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,110.9131687,117.542892
1,73,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,50.73589307,56.71539638
1,74,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,68.10083804,68.41702538
1,75,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,93.38543992,94.48611518
1,76,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,74.2638014,93.38543992
1,77,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,53.41730018,78.46252578
1,78,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,50.73589307,55.60753251
1,79,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,58.14989573,68.41702538
1,80,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,55.60753251,84.5439093
1,81,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,53.41730018,96.11565595
1,82,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,73.78601062,74.2638014
1,83,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,64.83119597,91.2268167
1,84,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,82.5193694,84.5439093
1,85,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,66.82623847,70.46444332
1,86,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,73.61080207,105.1736191
1,87,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,64.83119597,66.82623847
1,88,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,61.37715812,88.7836705
1,89,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,70.46444332,111.7540554
1,90,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,61.37715812,73.61080207
2,1,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,65.22954072,79.02048765
2,2,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,65.22954072,74.68049283
2,3,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,79.5100252,91.9855345
2,4,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,79.02048765,96.30557094
2,5,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,90.52382788,117.3447194
2,6,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,61.46103708,79.5100252
2,7,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,74.68049283,100.4864037
2,8,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,59.009573,84.25969445
2,9,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,83.6820939,96.18667146
2,10,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,91.9855345,95.85296099
2,11,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,50.10575026,61.46103708
2,12,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,66.83311393,100.4283488
2,13,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,50.10575026,90.42602954
2,14,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,61.71283263,84.25969445
2,15,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,48.46564219,59.009573
2,16,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,81.78377738,83.61662086
2,17,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,64.33220534,88.41499057
2,18,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,66.83311393,81.77439659
2,19,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,72.66155123,75.45709179
2,20,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,81.78377738,82.26898707
2,21,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,48.46564219,76.80054478
2,22,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,95.86728211,97.60348862
2,23,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,90.26005205,96.1027689
2,24,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,84.3681591,88.72993328
2,25,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,37.33805646,64.33220534
2,26,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,83.59742229,114.1417311
2,27,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,83.59742229,83.61662086
2,28,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,81.77439659,88.72993328
2,29,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,66.08374657,72.66155123
2,30,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,84.3681591,86.76895438
2,31,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,37.33805646,59.7724521
2,32,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,81.89728017,82.26898707
2,33,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,88.0608571,97.60348862
2,34,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,59.7724521,90.30597975
2,35,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,47.18910804,81.89728017
2,36,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,79.26561963,88.0608571
2,37,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,66.08374657,99.73659236
2,38,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,66.72118476,75.61225124
2,39,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,66.72118476,88.28870802
2,40,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,89.60910543,90.30597975
2,41,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,47.18910804,89.60910543
2,42,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,68.04471118,80.43167136
2,43,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,74.05963269,87.00588807
2,44,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,99.73659236,103.4420401
